id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
8965601,Broncos Experience! Walk To Mile High Stadium,46855358,Tom,,Jefferson Park,39.74824530484416,-105.02215185041945,Entire home/apt,250,2,71,2018-12-17,1.99,1,361
8967826,2-Stry House 10 min from downtown,749698,Diane,,Whittier,39.750790101236795,-104.96936090926133,Private room,100,1,0,,,1,0
8969110,RiNo+Downtown Apartment with a view,9420215,Laura,,Five Points,39.76675800335144,-104.98118070802187,Entire home/apt,100,2,8,2016-10-24,0.21,1,0
8974241,Cozy Highlands house near the city,4581176,Katheryn,,Sunnyside,39.77147089249024,-105.00067902248541,Entire home/apt,65,3,19,2018-12-09,1.02,1,56
8975932,Hippie with a love for hip-hop/rap,46904583,Taylor,,Five Points,39.76625083617579,-104.98226725382355,Private room,38,1,0,,,1,0
8982743,Large Queen in Beautiful Victorian,22200946,Logan & Family,,Capitol Hill,39.73467978598288,-104.97702273035013,Private room,54,1,301,2018-12-04,7.82,5,72
8989473,Amazing downtown & mountain view!,42773425,Daina,,Capitol Hill,39.73287470474869,-104.98314583529493,Private room,75,2,0,,,1,0
8995317,Queen Suite in Beautiful Victorian,22200946,Logan & Family,,Capitol Hill,39.7354674302154,-104.9777228176556,Private room,58,1,288,2018-12-06,7.48,5,77
8995645,Full Bedroom in Beautiful Victorian,22200946,Logan & Family,,Capitol Hill,39.73612773671635,-104.97855625016687,Private room,52,1,316,2018-11-28,8.21,5,68
9007299,Bright Third Floor Unit!,22644946,Catie,,Capitol Hill,39.73064581834519,-104.97582514704385,Entire home/apt,78,2,0,,,1,0
9009513,1 bed/1 bath with private entrance,47046454,Katie,,Highland,39.76496650970101,-105.01734401001188,Entire home/apt,85,2,150,2018-09-29,4.05,1,144
9010867,"Amazing location! across Avanti, walk Coors Field",12241986,Tanya,,Highland,39.76348588126833,-105.0063734125915,Entire home/apt,130,1,103,2018-11-27,2.82,1,306
9011715,Bedroom available in the Highlands,47056330,Maria,,Highland,39.76737088779671,-105.00522552885614,Private room,45,5,0,,,1,0
